devid,window_start,window_end,avg_temperature,avg_humidity,avg_lux
72:a5:12:55:c5:00,2024-01-23T14:55:00Z,2024-01-23T15:00:00Z,17.08,56.04,26.71
72:a5:12:55:c5:00,2024-01-23T15:00:00Z,2024-01-23T15:05:00Z,17.48,57.8,33.11
72:a5:12:55:c5:00,2024-01-23T15:05:00Z,2024-01-23T15:10:00Z,16.55,60.27,34.74
72:a5:12:55:c5:00,2024-01-23T15:10:00Z,2024-01-23T15:15:00Z,14.84,56.37,-95.29
72:a5:12:55:c5:00,2024-01-23T15:15:00Z,2024-01-23T15:20:00Z,16.67,59.27,-0.4
72:a5:12:55:c5:00,2024-01-23T15:20:00Z,2024-01-23T15:25:00Z,16.26,56.81,-11.81
72:a5:12:55:c5:00,2024-01-23T15:25:00Z,2024-01-23T15:30:00Z,16.42,57.46,-91.93
72:a5:12:55:c5:00,2024-01-23T15:30:00Z,2024-01-23T15:35:00Z,16.24,51.21,0.96
72:a5:12:55:c5:00,2024-01-23T15:35:00Z,2024-01-23T15:40:00Z,16.95,62.67,-15.03
72:a5:12:55:c5:00,2024-01-23T15:40:00Z,2024-01-23T15:45:00Z,17.14,59.59,30.69
72:a5:12:55:c5:00,2024-01-23T15:45:00Z,2024-01-23T15:50:00Z,16.63,56.95,4.87
72:a5:12:55:c5:00,2024-01-23T15:50:00Z,2024-01-23T15:55:00Z,16.26,56.24,-32.96
72:a5:12:55:c5:00,2024-01-23T15:55:00Z,2024-01-23T16:00:00Z,16.44,57.49,55.55
72:a5:12:55:c5:00,2024-01-23T16:00:00Z,2024-01-23T16:05:00Z,15.68,61.83,-133.27
72:a5:12:55:c5:00,2024-01-23T16:05:00Z,2024-01-23T16:10:00Z,15.19,56.61,-3.86
72:a5:12:55:c5:00,2024-01-23T16:10:00Z,2024-01-23T16:15:00Z,16.02,60.11,-105.8
72:a5:12:55:c5:00,2024-01-23T16:15:00Z,2024-01-23T16:20:00Z,15.95,63.93,-54.73
72:a5:12:55:c5:00,2024-01-23T16:20:00Z,2024-01-23T16:25:00Z,16.59,58.12,31.49
72:a5:12:55:c5:00,2024-01-23T16:25:00Z,2024-01-23T16:30:00Z,16.42,60.55,-76.45
72:a5:12:55:c5:00,2024-01-23T16:30:00Z,2024-01-23T16:35:00Z,15.26,64.8,-85.42
72:a5:12:55:c5:00,2024-01-23T16:35:00Z,2024-01-23T16:40:00Z,16.16,61.66,142.92
72:a5:12:55:c5:00,2024-01-23T16:40:00Z,2024-01-23T16:45:00Z,15.1,60.64,-81.56
72:a5:12:55:c5:00,2024-01-23T16:45:00Z,2024-01-23T16:50:00Z,16.09,61.41,99.03
72:a5:12:55:c5:00,2024-01-23T16:50:00Z,2024-01-23T16:55:00Z,15.36,59.59,-10.33
72:a5:12:55:c5:00,2024-01-23T16:55:00Z,2024-01-23T17:00:00Z,15.06,62.99,-31.49
72:a5:12:55:c5:00,2024-01-23T17:00:00Z,2024-01-23T17:05:00Z,15.34,60.79,34.01
72:a5:12:55:c5:00,2024-01-23T17:05:00Z,2024-01-23T17:10:00Z,13.57,57.67,80.2
72:a5:12:55:c5:00,2024-01-23T17:10:00Z,2024-01-23T17:15:00Z,14.12,60.81,-68.76
72:a5:12:55:c5:00,2024-01-23T17:15:00Z,2024-01-23T17:20:00Z,15.06,59.66,-30.61
72:a5:12:55:c5:00,2024-01-23T17:20:00Z,2024-01-23T17:25:00Z,15.22,61.03,50.81
72:a5:12:55:c5:00,2024-01-23T17:25:00Z,2024-01-23T17:30:00Z,14.95,61.07,17.28
72:a5:12:55:c5:00,2024-01-23T17:30:00Z,2024-01-23T17:35:00Z,14.22,63.99,66.12
72:a5:12:55:c5:00,2024-01-23T17:35:00Z,2024-01-23T17:40:00Z,14.68,62.98,30.91
72:a5:12:55:c5:00,2024-01-23T17:40:00Z,2024-01-23T17:45:00Z,15.41,62.12,108.49
72:a5:12:55:c5:00,2024-01-23T17:45:00Z,2024-01-23T17:50:00Z,15.52,61.59,10.72
72:a5:12:55:c5:00,2024-01-23T17:50:00Z,2024-01-23T17:55:00Z,15.16,59.47,13.31
72:a5:12:55:c5:00,2024-01-23T17:55:00Z,2024-01-23T18:00:00Z,15.86,57.23,19.3
72:a5:12:55:c5:00,2024-01-23T18:00:00Z,2024-01-23T18:05:00Z,15.24,62.23,-8.55
72:a5:12:55:c5:00,2024-01-23T18:05:00Z,2024-01-23T18:10:00Z,14.55,63.59,50.89
72:a5:12:55:c5:00,2024-01-23T18:10:00Z,2024-01-23T18:15:00Z,14.83,61.78,14.22
72:a5:12:55:c5:00,2024-01-23T18:15:00Z,2024-01-23T18:20:00Z,14.16,60.93,47.29
72:a5:12:55:c5:00,2024-01-23T18:20:00Z,2024-01-23T18:25:00Z,14.94,62.93,56.67
72:a5:12:55:c5:00,2024-01-23T18:25:00Z,2024-01-23T18:30:00Z,15.67,61.83,25.71
72:a5:12:55:c5:00,2024-01-23T18:30:00Z,2024-01-23T18:35:00Z,15.41,65.37,30.1
72:a5:12:55:c5:00,2024-01-23T18:35:00Z,2024-01-23T18:40:00Z,15.84,64.47,-60.62
72:a5:12:55:c5:00,2024-01-23T18:40:00Z,2024-01-23T18:45:00Z,14.82,63.92,-33.02
72:a5:12:55:c5:00,2024-01-23T18:45:00Z,2024-01-23T18:50:00Z,15.81,63.52,50.6
72:a5:12:55:c5:00,2024-01-23T18:50:00Z,2024-01-23T18:55:00Z,14.88,59.42,85.42
72:a5:12:55:c5:00,2024-01-23T18:55:00Z,2024-01-23T19:00:00Z,15.88,63.33,-116.43
72:a5:12:55:c5:00,2024-01-23T19:00:00Z,2024-01-23T19:05:00Z,15.16,62.34,-34.07
72:a5:12:55:c5:00,2024-01-23T19:05:00Z,2024-01-23T19:10:00Z,15.59,62.8,1.42
72:a5:12:55:c5:00,2024-01-23T19:10:00Z,2024-01-23T19:15:00Z,16.06,62.58,-52.76
72:a5:12:55:c5:00,2024-01-23T19:15:00Z,2024-01-23T19:20:00Z,15.05,62.5,-49.35
72:a5:12:55:c5:00,2024-01-23T19:20:00Z,2024-01-23T19:25:00Z,15.3,66.99,28.5
72:a5:12:55:c5:00,2024-01-23T19:25:00Z,2024-01-23T19:30:00Z,15.94,61.44,94.88
72:a5:12:55:c5:00,2024-01-23T19:30:00Z,2024-01-23T19:35:00Z,15.09,63.46,-121.91
72:a5:12:55:c5:00,2024-01-23T19:35:00Z,2024-01-23T19:40:00Z,14.38,60.65,-10.23
72:a5:12:55:c5:00,2024-01-23T19:40:00Z,2024-01-23T19:45:00Z,16.46,63.17,27.8
72:a5:12:55:c5:00,2024-01-23T19:45:00Z,2024-01-23T19:50:00Z,14.89,63.47,46.81
72:a5:12:55:c5:00,2024-01-23T19:50:00Z,2024-01-23T19:55:00Z,15.27,62.32,19.15
72:a5:12:55:c5:00,2024-01-23T19:55:00Z,2024-01-23T20:00:00Z,15.86,64.93,105.68
72:a5:12:55:c5:00,2024-01-23T20:00:00Z,2024-01-23T20:05:00Z,15.3,58.62,1.73
72:a5:12:55:c5:00,2024-01-23T20:05:00Z,2024-01-23T20:10:00Z,15.07,59.42,78.72
72:a5:12:55:c5:00,2024-01-23T20:10:00Z,2024-01-23T20:15:00Z,15.82,60.82,-38.78
72:a5:12:55:c5:00,2024-01-23T20:15:00Z,2024-01-23T20:20:00Z,14.59,62.15,3.48
72:a5:12:55:c5:00,2024-01-23T20:20:00Z,2024-01-23T20:25:00Z,15.5,60.75,-72.76
72:a5:12:55:c5:00,2024-01-23T20:25:00Z,2024-01-23T20:30:00Z,15.82,62.96,54.05
72:a5:12:55:c5:00,2024-01-23T20:30:00Z,2024-01-23T20:35:00Z,15.51,59.07,-7.23
72:a5:12:55:c5:00,2024-01-23T20:35:00Z,2024-01-23T20:40:00Z,14.74,58.11,21.47
72:a5:12:55:c5:00,2024-01-23T20:40:00Z,2024-01-23T20:45:00Z,16.63,61.01,-18.8
72:a5:12:55:c5:00,2024-01-23T20:45:00Z,2024-01-23T20:50:00Z,15.73,60.24,35.19
72:a5:12:55:c5:00,2024-01-23T20:50:00Z,2024-01-23T20:55:00Z,16.53,61.48,23.85
72:a5:12:55:c5:00,2024-01-23T20:55:00Z,2024-01-23T21:00:00Z,15.51,60.34,-59.68
72:a5:12:55:c5:00,2024-01-23T21:00:00Z,2024-01-23T21:05:00Z,15.94,57.81,-56.21
72:a5:12:55:c5:00,2024-01-23T21:05:00Z,2024-01-23T21:10:00Z,16.63,58.34,-1.67
72:a5:12:55:c5:00,2024-01-23T21:10:00Z,2024-01-23T21:15:00Z,16.33,58.54,39.57
72:a5:12:55:c5:00,2024-01-23T21:15:00Z,2024-01-23T21:20:00Z,15.76,57.88,111.77
72:a5:12:55:c5:00,2024-01-23T21:20:00Z,2024-01-23T21:25:00Z,17.35,58.08,18.18
72:a5:12:55:c5:00,2024-01-23T21:25:00Z,2024-01-23T21:30:00Z,16.09,57.68,60.45
72:a5:12:55:c5:00,2024-01-23T21:30:00Z,2024-01-23T21:35:00Z,15.36,60.2,-96.77
72:a5:12:55:c5:00,2024-01-23T21:35:00Z,2024-01-23T21:40:00Z,17.26,58.87,120.78
72:a5:12:55:c5:00,2024-01-23T21:40:00Z,2024-01-23T21:45:00Z,16.16,63.0,36.34
72:a5:12:55:c5:00,2024-01-23T21:45:00Z,2024-01-23T21:50:00Z,16.1,58.81,-2.98
72:a5:12:55:c5:00,2024-01-23T21:50:00Z,2024-01-23T21:55:00Z,15.41,57.38,-9.88
72:a5:12:55:c5:00,2024-01-23T21:55:00Z,2024-01-23T22:00:00Z,17.51,63.83,-66.43
72:a5:12:55:c5:00,2024-01-23T22:00:00Z,2024-01-23T22:05:00Z,16.73,56.83,-49.28
72:a5:12:55:c5:00,2024-01-23T22:05:00Z,2024-01-23T22:10:00Z,17.54,57.98,114.63
72:a5:12:55:c5:00,2024-01-23T22:10:00Z,2024-01-23T22:15:00Z,18.05,57.18,-59.34
72:a5:12:55:c5:00,2024-01-23T22:15:00Z,2024-01-23T22:20:00Z,17.75,57.25,-60.5
72:a5:12:55:c5:00,2024-01-23T22:20:00Z,2024-01-23T22:25:00Z,17.46,57.07,-42.13
72:a5:12:55:c5:00,2024-01-23T22:25:00Z,2024-01-23T22:30:00Z,16.48,53.8,-71.89
72:a5:12:55:c5:00,2024-01-23T22:30:00Z,2024-01-23T22:35:00Z,17.01,56.74,0.92
72:a5:12:55:c5:00,2024-01-23T22:35:00Z,2024-01-23T22:40:00Z,17.61,53.35,65.33
72:a5:12:55:c5:00,2024-01-23T22:40:00Z,2024-01-23T22:45:00Z,17.03,55.65,-36.63
72:a5:12:55:c5:00,2024-01-23T22:45:00Z,2024-01-23T22:50:00Z,17.62,54.55,-82.4
72:a5:12:55:c5:00,2024-01-23T22:50:00Z,2024-01-23T22:55:00Z,17.91,56.71,17.51
72:a5:12:55:c5:00,2024-01-23T22:55:00Z,2024-01-23T23:00:00Z,18.08,56.67,-3.35
72:a5:12:55:c5:00,2024-01-23T23:00:00Z,2024-01-23T23:05:00Z,17.97,54.07,60.16
72:a5:12:55:c5:00,2024-01-23T23:05:00Z,2024-01-23T23:10:00Z,20.02,53.68,-27.27
72:a5:12:55:c5:00,2024-01-23T23:10:00Z,2024-01-23T23:15:00Z,19.17,51.89,-15.61
72:a5:12:55:c5:00,2024-01-23T23:15:00Z,2024-01-23T23:20:00Z,18.7,52.58,-8.97
72:a5:12:55:c5:00,2024-01-23T23:20:00Z,2024-01-23T23:25:00Z,19.36,54.95,5.34
72:a5:12:55:c5:00,2024-01-23T23:25:00Z,2024-01-23T23:30:00Z,20.13,55.24,-23.55
72:a5:12:55:c5:00,2024-01-23T23:30:00Z,2024-01-23T23:35:00Z,17.84,50.81,-33.28
72:a5:12:55:c5:00,2024-01-23T23:35:00Z,2024-01-23T23:40:00Z,18.57,50.04,-111.02
72:a5:12:55:c5:00,2024-01-23T23:40:00Z,2024-01-23T23:45:00Z,17.28,51.65,-33.92
72:a5:12:55:c5:00,2024-01-23T23:45:00Z,2024-01-23T23:50:00Z,18.82,55.2,42.91
72:a5:12:55:c5:00,2024-01-23T23:50:00Z,2024-01-23T23:55:00Z,18.93,55.54,51.01
72:a5:12:55:c5:00,2024-01-23T23:55:00Z,2024-01-24T00:00:00Z,18.68,51.26,-28.27
72:a5:12:55:c5:00,2024-01-24T00:00:00Z,2024-01-24T00:05:00Z,19.61,50.61,77.97
72:a5:12:55:c5:00,2024-01-24T00:05:00Z,2024-01-24T00:10:00Z,18.77,53.67,-1.72
72:a5:12:55:c5:00,2024-01-24T00:10:00Z,2024-01-24T00:15:00Z,20.22,50.83,-80.27
72:a5:12:55:c5:00,2024-01-24T00:15:00Z,2024-01-24T00:20:00Z,20.87,52.84,-99.14
72:a5:12:55:c5:00,2024-01-24T00:20:00Z,2024-01-24T00:25:00Z,19.65,52.0,73.1
72:a5:12:55:c5:00,2024-01-24T00:25:00Z,2024-01-24T00:30:00Z,20.26,48.18,-22.38
72:a5:12:55:c5:00,2024-01-24T00:30:00Z,2024-01-24T00:35:00Z,19.06,49.62,-72.84
72:a5:12:55:c5:00,2024-01-24T00:35:00Z,2024-01-24T00:40:00Z,20.27,50.07,-135.56
72:a5:12:55:c5:00,2024-01-24T00:40:00Z,2024-01-24T00:45:00Z,19.76,50.21,-23.74
72:a5:12:55:c5:00,2024-01-24T00:45:00Z,2024-01-24T00:50:00Z,19.54,51.83,24.29
72:a5:12:55:c5:00,2024-01-24T00:50:00Z,2024-01-24T00:55:00Z,19.54,50.82,-41.86
72:a5:12:55:c5:00,2024-01-24T00:55:00Z,2024-01-24T01:00:00Z,19.76,44.13,-63.19
72:a5:12:55:c5:00,2024-01-24T01:00:00Z,2024-01-24T01:05:00Z,21.52,44.27,484.68
72:a5:12:55:c5:00,2024-01-24T01:05:00Z,2024-01-24T01:10:00Z,20.51,42.52,592.23
72:a5:12:55:c5:00,2024-01-24T01:10:00Z,2024-01-24T01:15:00Z,21.06,47.24,434.06
72:a5:12:55:c5:00,2024-01-24T01:15:00Z,2024-01-24T01:20:00Z,21.27,47.38,479.14
72:a5:12:55:c5:00,2024-01-24T01:20:00Z,2024-01-24T01:25:00Z,20.63,47.46,590.28
72:a5:12:55:c5:00,2024-01-24T01:25:00Z,2024-01-24T01:30:00Z,22.37,44.98,547.29
72:a5:12:55:c5:00,2024-01-24T01:30:00Z,2024-01-24T01:35:00Z,20.78,48.24,528.39
72:a5:12:55:c5:00,2024-01-24T01:35:00Z,2024-01-24T01:40:00Z,20.89,48.33,478.73
72:a5:12:55:c5:00,2024-01-24T01:40:00Z,2024-01-24T01:45:00Z,20.71,44.38,519.47
72:a5:12:55:c5:00,2024-01-24T01:45:00Z,2024-01-24T01:50:00Z,22.37,43.96,485.37
72:a5:12:55:c5:00,2024-01-24T01:50:00Z,2024-01-24T01:55:00Z,21.63,46.89,466.07
72:a5:12:55:c5:00,2024-01-24T01:55:00Z,2024-01-24T02:00:00Z,20.73,50.48,452.83
72:a5:12:55:c5:00,2024-01-24T02:00:00Z,2024-01-24T02:05:00Z,23.16,47.4,1047.05
72:a5:12:55:c5:00,2024-01-24T02:05:00Z,2024-01-24T02:10:00Z,22.62,45.13,996.38
72:a5:12:55:c5:00,2024-01-24T02:10:00Z,2024-01-24T02:15:00Z,22.65,42.54,1018.87
72:a5:12:55:c5:00,2024-01-24T02:15:00Z,2024-01-24T02:20:00Z,22.29,45.77,1009.1
72:a5:12:55:c5:00,2024-01-24T02:20:00Z,2024-01-24T02:25:00Z,22.05,43.1,1026.46
72:a5:12:55:c5:00,2024-01-24T02:25:00Z,2024-01-24T02:30:00Z,22.7,42.46,984.72
72:a5:12:55:c5:00,2024-01-24T02:30:00Z,2024-01-24T02:35:00Z,22.17,39.71,971.1
72:a5:12:55:c5:00,2024-01-24T02:35:00Z,2024-01-24T02:40:00Z,23.59,44.2,951.08
72:a5:12:55:c5:00,2024-01-24T02:40:00Z,2024-01-24T02:45:00Z,21.74,42.74,915.16
72:a5:12:55:c5:00,2024-01-24T02:45:00Z,2024-01-24T02:50:00Z,23.42,44.19,932.68
72:a5:12:55:c5:00,2024-01-24T02:50:00Z,2024-01-24T02:55:00Z,22.43,39.4,978.07
72:a5:12:55:c5:00,2024-01-24T02:55:00Z,2024-01-24T03:00:00Z,22.68,44.34,903.82
72:a5:12:55:c5:00,2024-01-24T03:00:00Z,2024-01-24T03:05:00Z,24.04,36.65,1331.28
72:a5:12:55:c5:00,2024-01-24T03:05:00Z,2024-01-24T03:10:00Z,23.16,43.69,1476.74
72:a5:12:55:c5:00,2024-01-24T03:10:00Z,2024-01-24T03:15:00Z,24.05,42.56,1427.66
72:a5:12:55:c5:00,2024-01-24T03:15:00Z,2024-01-24T03:20:00Z,21.91,40.96,1387.1
72:a5:12:55:c5:00,2024-01-24T03:20:00Z,2024-01-24T03:25:00Z,23.1,42.64,1550.51
72:a5:12:55:c5:00,2024-01-24T03:25:00Z,2024-01-24T03:30:00Z,22.98,39.56,1315.32
72:a5:12:55:c5:00,2024-01-24T03:30:00Z,2024-01-24T03:35:00Z,22.78,41.66,1472.75
72:a5:12:55:c5:00,2024-01-24T03:35:00Z,2024-01-24T03:40:00Z,23.41,43.1,1407.53
72:a5:12:55:c5:00,2024-01-24T03:40:00Z,2024-01-24T03:45:00Z,23.77,35.33,1461.32
72:a5:12:55:c5:00,2024-01-24T03:45:00Z,2024-01-24T03:50:00Z,23.96,40.62,1420.75
72:a5:12:55:c5:00,2024-01-24T03:50:00Z,2024-01-24T03:55:00Z,23.68,41.47,1301.88
72:a5:12:55:c5:00,2024-01-24T03:55:00Z,2024-01-24T04:00:00Z,23.14,41.12,1419.94
72:a5:12:55:c5:00,2024-01-24T04:00:00Z,2024-01-24T04:05:00Z,24.55,42.52,1752.18
72:a5:12:55:c5:00,2024-01-24T04:05:00Z,2024-01-24T04:10:00Z,24.4,37.36,1600.53
72:a5:12:55:c5:00,2024-01-24T04:10:00Z,2024-01-24T04:15:00Z,24.89,38.37,1848.69
72:a5:12:55:c5:00,2024-01-24T04:15:00Z,2024-01-24T04:20:00Z,24.8,35.78,1750.72
72:a5:12:55:c5:00,2024-01-24T04:20:00Z,2024-01-24T04:25:00Z,24.35,42.63,1772.37
72:a5:12:55:c5:00,2024-01-24T04:25:00Z,2024-01-24T04:30:00Z,23.79,39.12,1662.12
72:a5:12:55:c5:00,2024-01-24T04:30:00Z,2024-01-24T04:35:00Z,23.94,38.73,1773.49
72:a5:12:55:c5:00,2024-01-24T04:35:00Z,2024-01-24T04:40:00Z,24.0,39.5,1797.42
72:a5:12:55:c5:00,2024-01-24T04:40:00Z,2024-01-24T04:45:00Z,24.14,40.88,1747.26
72:a5:12:55:c5:00,2024-01-24T04:45:00Z,2024-01-24T04:50:00Z,24.49,40.3,1731.49
72:a5:12:55:c5:00,2024-01-24T04:50:00Z,2024-01-24T04:55:00Z,24.76,44.9,1678.44
72:a5:12:55:c5:00,2024-01-24T04:55:00Z,2024-01-24T05:00:00Z,24.3,40.52,1719.08
72:a5:12:55:c5:00,2024-01-24T05:00:00Z,2024-01-24T05:05:00Z,24.84,37.48,1901.13
72:a5:12:55:c5:00,2024-01-24T05:05:00Z,2024-01-24T05:10:00Z,24.92,37.29,1966.17
72:a5:12:55:c5:00,2024-01-24T05:10:00Z,2024-01-24T05:15:00Z,24.52,37.62,1880.86
72:a5:12:55:c5:00,2024-01-24T05:15:00Z,2024-01-24T05:20:00Z,24.27,35.41,1965.73
72:a5:12:55:c5:00,2024-01-24T05:20:00Z,2024-01-24T05:25:00Z,23.78,38.49,1881.51
72:a5:12:55:c5:00,2024-01-24T05:25:00Z,2024-01-24T05:30:00Z,24.41,39.98,1916.11
72:a5:12:55:c5:00,2024-01-24T05:30:00Z,2024-01-24T05:35:00Z,25.11,37.18,1968.81
72:a5:12:55:c5:00,2024-01-24T05:35:00Z,2024-01-24T05:40:00Z,24.41,36.79,1889.62
72:a5:12:55:c5:00,2024-01-24T05:40:00Z,2024-01-24T05:45:00Z,24.69,41.44,1970.88
72:a5:12:55:c5:00,2024-01-24T05:45:00Z,2024-01-24T05:50:00Z,25.11,35.56,1965.03
72:a5:12:55:c5:00,2024-01-24T05:50:00Z,2024-01-24T05:55:00Z,25.14,34.27,1915.59
72:a5:12:55:c5:00,2024-01-24T05:55:00Z,2024-01-24T06:00:00Z,24.18,36.1,2001.56
72:a5:12:55:c5:00,2024-01-24T06:00:00Z,2024-01-24T06:05:00Z,25.6,34.92,2004.67
72:a5:12:55:c5:00,2024-01-24T06:05:00Z,2024-01-24T06:10:00Z,25.68,38.77,2066.14
72:a5:12:55:c5:00,2024-01-24T06:10:00Z,2024-01-24T06:15:00Z,24.32,37.28,2107.61
72:a5:12:55:c5:00,2024-01-24T06:15:00Z,2024-01-24T06:20:00Z,24.51,37.56,1985.52
72:a5:12:55:c5:00,2024-01-24T06:20:00Z,2024-01-24T06:25:00Z,25.71,40.31,2038.7
72:a5:12:55:c5:00,2024-01-24T06:25:00Z,2024-01-24T06:30:00Z,24.91,36.62,1961.75
72:a5:12:55:c5:00,2024-01-24T06:30:00Z,2024-01-24T06:35:00Z,23.67,39.55,1938.03
72:a5:12:55:c5:00,2024-01-24T06:35:00Z,2024-01-24T06:40:00Z,24.16,41.02,1988.27
72:a5:12:55:c5:00,2024-01-24T06:40:00Z,2024-01-24T06:45:00Z,24.85,37.09,1918.24
72:a5:12:55:c5:00,2024-01-24T06:45:00Z,2024-01-24T06:50:00Z,24.3,39.47,1943.74
72:a5:12:55:c5:00,2024-01-24T06:50:00Z,2024-01-24T06:55:00Z,24.75,37.52,2035.49
72:a5:12:55:c5:00,2024-01-24T06:55:00Z,2024-01-24T07:00:00Z,25.02,39.85,1969.18
72:a5:12:55:c5:00,2024-01-24T07:00:00Z,2024-01-24T07:05:00Z,25.71,35.27,1974.48
72:a5:12:55:c5:00,2024-01-24T07:05:00Z,2024-01-24T07:10:00Z,24.66,35.12,1949.82
72:a5:12:55:c5:00,2024-01-24T07:10:00Z,2024-01-24T07:15:00Z,25.47,37.63,2042.92
72:a5:12:55:c5:00,2024-01-24T07:15:00Z,2024-01-24T07:20:00Z,25.69,36.63,1963.31
72:a5:12:55:c5:00,2024-01-24T07:20:00Z,2024-01-24T07:25:00Z,25.69,37.38,1998.7
72:a5:12:55:c5:00,2024-01-24T07:25:00Z,2024-01-24T07:30:00Z,25.0,37.97,1955.96
72:a5:12:55:c5:00,2024-01-24T07:30:00Z,2024-01-24T07:35:00Z,23.65,39.85,1950.54
72:a5:12:55:c5:00,2024-01-24T07:35:00Z,2024-01-24T07:40:00Z,25.11,37.59,2001.74
72:a5:12:55:c5:00,2024-01-24T07:40:00Z,2024-01-24T07:45:00Z,25.46,36.76,1971.98
72:a5:12:55:c5:00,2024-01-24T07:45:00Z,2024-01-24T07:50:00Z,24.78,37.71,1944.46
72:a5:12:55:c5:00,2024-01-24T07:50:00Z,2024-01-24T07:55:00Z,25.88,36.87,1944.19
72:a5:12:55:c5:00,2024-01-24T07:55:00Z,2024-01-24T08:00:00Z,25.35,36.54,1964.15
72:a5:12:55:c5:00,2024-01-24T08:00:00Z,2024-01-24T08:05:00Z,24.67,36.38,1691.77
72:a5:12:55:c5:00,2024-01-24T08:05:00Z,2024-01-24T08:10:00Z,24.98,39.75,1689.22
72:a5:12:55:c5:00,2024-01-24T08:10:00Z,2024-01-24T08:15:00Z,24.53,38.47,1817.58
72:a5:12:55:c5:00,2024-01-24T08:15:00Z,2024-01-24T08:20:00Z,22.83,41.54,1843.92
72:a5:12:55:c5:00,2024-01-24T08:20:00Z,2024-01-24T08:25:00Z,24.03,36.71,1676.32
72:a5:12:55:c5:00,2024-01-24T08:25:00Z,2024-01-24T08:30:00Z,25.05,38.52,1691.91
72:a5:12:55:c5:00,2024-01-24T08:30:00Z,2024-01-24T08:35:00Z,23.85,43.23,1800.6
72:a5:12:55:c5:00,2024-01-24T08:35:00Z,2024-01-24T08:40:00Z,24.2,37.73,1764.06
72:a5:12:55:c5:00,2024-01-24T08:40:00Z,2024-01-24T08:45:00Z,23.7,39.13,1772.64
72:a5:12:55:c5:00,2024-01-24T08:45:00Z,2024-01-24T08:50:00Z,25.4,37.18,1785.85
72:a5:12:55:c5:00,2024-01-24T08:50:00Z,2024-01-24T08:55:00Z,25.34,36.91,1717.61
72:a5:12:55:c5:00,2024-01-24T08:55:00Z,2024-01-24T09:00:00Z,23.8,42.7,1751.85
72:a5:12:55:c5:00,2024-01-24T09:00:00Z,2024-01-24T09:05:00Z,23.62,41.86,1429.35
72:a5:12:55:c5:00,2024-01-24T09:05:00Z,2024-01-24T09:10:00Z,23.13,41.78,1362.7
72:a5:12:55:c5:00,2024-01-24T09:10:00Z,2024-01-24T09:15:00Z,23.9,38.12,1433.12
72:a5:12:55:c5:00,2024-01-24T09:15:00Z,2024-01-24T09:20:00Z,23.84,42.23,1488.48
72:a5:12:55:c5:00,2024-01-24T09:20:00Z,2024-01-24T09:25:00Z,24.02,43.83,1394.17
72:a5:12:55:c5:00,2024-01-24T09:25:00Z,2024-01-24T09:30:00Z,23.73,43.81,1423.37
72:a5:12:55:c5:00,2024-01-24T09:30:00Z,2024-01-24T09:35:00Z,25.3,42.85,1426.62
72:a5:12:55:c5:00,2024-01-24T09:35:00Z,2024-01-24T09:40:00Z,22.92,39.26,1397.13
72:a5:12:55:c5:00,2024-01-24T09:40:00Z,2024-01-24T09:45:00Z,22.51,42.14,1454.83
72:a5:12:55:c5:00,2024-01-24T09:45:00Z,2024-01-24T09:50:00Z,23.3,42.85,1373.41
72:a5:12:55:c5:00,2024-01-24T09:50:00Z,2024-01-24T09:55:00Z,22.59,37.93,1494.17
72:a5:12:55:c5:00,2024-01-24T09:55:00Z,2024-01-24T10:00:00Z,22.64,39.27,1451.79
72:a5:12:55:c5:00,2024-01-24T10:00:00Z,2024-01-24T10:05:00Z,21.9,45.78,943.79
72:a5:12:55:c5:00,2024-01-24T10:05:00Z,2024-01-24T10:10:00Z,21.95,45.75,1101.88
72:a5:12:55:c5:00,2024-01-24T10:10:00Z,2024-01-24T10:15:00Z,21.93,40.9,1010.09
72:a5:12:55:c5:00,2024-01-24T10:15:00Z,2024-01-24T10:20:00Z,22.81,45.59,956.62
72:a5:12:55:c5:00,2024-01-24T10:20:00Z,2024-01-24T10:25:00Z,22.2,44.19,1066.27
72:a5:12:55:c5:00,2024-01-24T10:25:00Z,2024-01-24T10:30:00Z,22.39,45.56,1029.68
72:a5:12:55:c5:00,2024-01-24T10:30:00Z,2024-01-24T10:35:00Z,23.04,42.73,893.68
72:a5:12:55:c5:00,2024-01-24T10:35:00Z,2024-01-24T10:40:00Z,22.04,45.29,968.46
72:a5:12:55:c5:00,2024-01-24T10:40:00Z,2024-01-24T10:45:00Z,22.34,45.69,1016.75
72:a5:12:55:c5:00,2024-01-24T10:45:00Z,2024-01-24T10:50:00Z,22.72,43.3,870.43
72:a5:12:55:c5:00,2024-01-24T10:50:00Z,2024-01-24T10:55:00Z,21.34,44.04,1005.1
72:a5:12:55:c5:00,2024-01-24T10:55:00Z,2024-01-24T11:00:00Z,21.07,42.7,1009.48
72:a5:12:55:c5:00,2024-01-24T11:00:00Z,2024-01-24T11:05:00Z,21.5,50.2,446.63
72:a5:12:55:c5:00,2024-01-24T11:05:00Z,2024-01-24T11:10:00Z,21.59,46.65,533.88
72:a5:12:55:c5:00,2024-01-24T11:10:00Z,2024-01-24T11:15:00Z,22.53,45.05,518.09
72:a5:12:55:c5:00,2024-01-24T11:15:00Z,2024-01-24T11:20:00Z,21.39,45.46,446.16
72:a5:12:55:c5:00,2024-01-24T11:20:00Z,2024-01-24T11:25:00Z,21.79,47.15,572.81
